id,EIC_Code,NE_name,v_nom,length_km,r_per_km,x_per_km,b_per_km_uS,PyPSA_ids,match_quality,has_match,r,x,b,length,Comment,bus0,bus1,TSO,CORE-TSO_bus0,CORE-TSO_bus1,Imax,Maximum Current Imax (A) Period 2,Maximum Current Imax (A) Period 3,Maximum Current Imax (A) Period 4,Maximum Current Imax (A) Period 5,Maximum Current Imax (A) Period 6,Maximum Current Imax (A) Fixed,Dynamic line rating (DLR) DLRmin(A),Dynamic line rating (DLR) DLRmax(A),s_nom,tie_line,Unnamed: 26,b_per_km,is_parallel_circuit,parallel_group
2552,11T0-0000-0966-F,Hamburg/N - Dollern blau,400,31.277558318973114,0.0072604513503514,0.127219755826859,,merged_way/338361032-380+2;merged_way/338361038-380+2;merged_way/34174571-380+5;way/34174518-380,4-Segment Fair Match,True,0.314,5.502,9.7798e-05,43.248,Internal tie-line with 50Hertz,22720647,24502420,TENNETGMBH,Hamburg/N,Dollern,,,,,,,3154.0,,,1261.6,False,,2.2613300036995933e-06,False,
2553,11T-D2-D7-000504,Meitingen - Oberbachern 419,400,41.34683821847447,0.0073150002770807,0.0828723031390731,,relation/3710278-380-b,Parallel Circuit - One-to-One,True,0.55,6.231,0.000112802,75.1879670768094,Internal tie-line with Amprion,24652261,18629425,TENNETGMBH,Meitingen,Oberbachern,,,,,,,2400.0,,,960.0,False,,1.500266656827753e-06,True,2553_2554
2554,11T-D2-D7-000512,Meitingen - Oberbachern 420,400,41.34683821847447,0.0073150002770807,0.0828723031390731,,relation/3710278-380-b,Parallel Circuit - Parallel Circuit - Fair Match,True,0.55,6.231,0.000112802,75.1879670768094,Internal tie-line with Amprion,24652261,18629425,TENNETGMBH,Meitingen,Oberbachern,,,,,,,2400.0,,,960.0,False,,1.500266656827753e-06,True,2553_2554
2555,11T-D2-D7-00004B,Ohlensehlen - Wehrendorf DS1,400,42.46151972479632,0.010813878080415,0.0930609597924773,,relation/1636917-380,Simplified Geometry Match (0.88),True,0.667,5.74,0.00010082,61.68,Internal tie-line with Amprion,33411203,953015049,TENNETGMBH,Wehrendorf,Ohlensehlen,,,,,,,2616.0,,,1046.4,False,,1.6345654993514917e-06,False,
2556,11T-D2-D7-00010G,Nehden - Twistetal TO3,400,26.187253062687688,0.0152620196329906,0.1478837074782889,,way/386594906-1-380,Parallel Circuit - One-to-One,True,0.435,4.215,7.4e-05,28.5021255679488,Internal tie-line with Amprion,42797575,41232144,TENNETGMBH,Nehden,Twistetal,,,,,,,2580.0,,,1032.0,False,,2.596297592738643e-06,True,2556_2557
2557,11T-D2-D7-00011E,Nehden - Twistetal TW4,400,26.187253062687688,0.0152577370788232,0.1478422110051497,,way/386594906-1-380;merged_way/842418530-1-380+2;way/41232147-380,Parallel Circuit - Parallel Circuit - 3-Segment Fair Match,True,0.435,4.215,7.4e-05,28.5101255679488,Internal tie-line with Amprion,42797575,41232144,TENNETGMBH,Nehden,Twistetal,,,,,,,2580.0,,,1032.0,False,,2.5955690662825803e-06,True,2556_2557
2560,11T0-0000-1032-4,Y-Frankfurt/SW (-Kriftel - Karben) 2,400,8.949065687070524,0.0048435171385991,0.0520119225037257,,merged_way/106620935-1-380+1;relation/1641702-380-d,2-Segment Good Match,True,0.13,1.396,1.9384e-05,26.84,Internal tie-line with Amprion ,249797355,38661452,TENNETGMBH,Y-Frankfurt/SW,Kriftel,,,,,,,2760.0,,,1104.0,False,,7.222056631892698e-07,False,
2561,11T-D2-D7-00257J,Guetersloh - Bechterdissen SS1,400,20.834517524951593,0.0087006918387085,0.0819273237298043,,,,False,0.346,3.258,5.9847e-05,39.7669526072261,Internal tie-line with Amprion ,26383042,24264701,TENNETGMBH,Guetersloh,Bechterdissen,,,,,,,2720.0,,,1088.0,False,,1.5049430765063232e-06,False,
2562,11TD400000598-LE,Altbach - Muehlhausen ws,400,14.975509514614279,0.0273276136002542,0.2548458849698125,,way/17673603-380;way/43292052-380;way/41460654-1-380,3-Segment Poor Match,True,0.86,8.02,0.000140272,31.47,,37721677,22960899,TRANSNETBW,Altbach,Muehlhausen,,,,,,,,2544.0,3000.0,1200.0,False,,4.457324435970765e-06,False,
2563,11TD400000597-LI,Altbach - Wendlingen bl,400,4.400979415260412,0.0173333333333333,0.272,,merged_way/26281485-380+2,Fair Match,True,0.13,2.04,3.188717e-05,7.5,,37721677,26260052,TRANSNETBW,Altbach,Wendlingen,,,,,,,2000.0,,,800.0,False,,4.2516226666666665e-06,False,
2564,11TD400000568-LT,Altlussheim - Daxlanden bl,220,25.197951907773405,0.030574074074074,0.2305026455026455,,merged_way/27275258-220+3;way/26186272-1-220,2-Segment Fair Match,True,1.1557,8.713,0.00018702,37.8,,409305507,152261133T,TRANSNETBW,Altlussheim,Daxlanden,,,,,,,2267.0,,,498.74,False,,4.947619047619048e-06,False,
2565,11TD400000580-LE,Altlussheim - GKM bl,220,10.976660367986288,0.0298243114909781,0.2214387464387464,,way/560384836-220;way/202171172-220,2-Segment Fair Match,True,0.6281,4.6635,9.1797e-05,21.06,,409305507,163093653,TRANSNETBW,Altlussheim,GKMB,,,,,,,,2505.0,3000.0,660.0,False,,4.358831908831909e-06,False,
2566,11TD400000559-LU,Beuren - Gurtweil ge,220,22.614781174480093,0.0299741602067183,0.2392764857881136,,relation/3918229-220-b,Manual Match: Predefined manual match,True,2.32,18.52,0.000385034,77.4,,102743264,31367937,TRANSNETBW,Beuren,Gurtweil,,,,,,,2000.0,,,440.0,False,,4.974599483204134e-06,False,
2567,11TD400000569-LP,Beuren - Stockach bl,220,11.635232674004007,0.030327868852459,0.2401639344262295,,relation/3918228-220,Good Match,True,0.37,2.93,6.078982e-05,12.2,,102743264,31367936,TRANSNETBW,Beuren,Stockach,,,,,,,1980.0,,,435.6,False,,4.982772131147541e-06,False,
2568,11TD400000581-LA,Birkenfeld - Daxlanden ge,220,25.47705734504618,0.0331058020477815,0.2331058020477815,,relation/272732-220-a;way/339943620-220,2-Segment Fair Match,True,0.97,6.83,0.0001412146,29.3,Pfinztal,32966636,152261133T,TRANSNETBW,Birkenfeld,Daxlanden,,,,,,,,1123.0,1283.0,282.26,False,,4.819610921501707e-06,False,
2569,11TD400000566-L0,Buehl - Weier gn,220,21.508344987964428,0.0587231833910034,0.294,,way/43305107-220;way/156350633-220,2-Segment Fair Match,True,1.6971,8.4966,0.000111558,28.9,,39011884,146962222,TRANSNETBW,Buehl,Weier,,,,,,,,1261.0,1595.0,350.9,False,,3.860138408304498e-06,False,
2570,11TD400000600-LB,Buenzwangen - Laichingen gn,400,20.254375055787353,0.0226611226611226,0.258004158004158,,merged_way/26403582-1-380+2;merged_way/219514833-380+1;way/30588239-380,3-Segment Poor Match,True,1.09,12.41,0.0001921712,48.1,,26403575,26404600,TRANSNETBW,Buenzwangen,Laichingen,,,,,,,,2511.0,3000.0,1200.0,False,,3.995243243243243e-06,False,
2571,11TD400000601-L7,Buenzwangen - Wendlingen ge,400,12.16791785970015,0.0178125,0.262109375,,merged_way/26403582-1-380+2;merged_way/219514833-380+1,2-Segment Good Match,True,0.228,3.355,5.5543e-05,12.8,,26403575,26260052,TRANSNETBW,Buenzwangen,Wendlingen,,,,,,,3000.0,,,1200.0,False,,4.339296875e-06,False,
2572,11TD400000538-L7,Buers - Obermooweiler bl,400,3.926232971742795,0.0285350318471337,0.2598726114649681,,way/48616848-380,Parallel Circuit - Simplified Geometry Match (0.69),True,2.24,20.4,0.000345418,78.5,,101997887,31131320,TRANSNETBW,Buers,Obermooweiler,,,,,,,2052.0,,,820.8,False,,4.400229299363057e-06,True,2572_2573
2573,11TD400000537-LB,Buers - Obermooweiler ws,400,3.926232971742795,0.0290445859872611,0.2611464968152866,,,,False,2.28,20.5,0.000347146,78.5,,101997887,31131320,TRANSNETBW,Buers,Obermooweiler,,,,,,,2400.0,,,960.0,False,,4.422242038216561e-06,True,2572_2573
2574,11TD400000588-LJ,Daxlanden - Eichstetten gn,400,78.80823562032973,0.03,0.2570008285004142,,relation/272103-380-b,Parallel Circuit - One-to-One,True,3.621,31.02,0.0005422389,120.7,Schutter,152261133,87653464,TRANSNETBW,Daxlanden,Eichstetten,,,,,,,,2352.0,2920.0,1168.0,False,,4.492451532725766e-06,True,2574_2575
2575,11TD400000577-LS,Daxlanden - Eichstetten rt,400,78.80823562032973,0.0299917149958575,0.251946975973488,,relation/4819879-380-b,Parallel Circuit - One-to-One,True,3.62,30.41,0.0005472655,120.7,Oberrhein,152261133,87653464,TRANSNETBW,Daxlanden,Eichstetten,,,,,,,,2523.0,3000.0,1200.0,False,,4.534096934548467e-06,True,2574_2575
2576,11TD400000590-L9,Daxlanden - KarlsruheWest ge,220,2.624361705270577,0.0228571428571428,0.1999999999999999,,way/339943620-220,Parallel Circuit - One-to-One,True,0.08,0.7,1.137257e-05,3.5,Waidfeld,152261133T,32731290,TRANSNETBW,Daxlanden,KarlsruheWest,,,,,,,600.0,,,132.0,False,,3.249305714285714e-06,True,2576_2577
2577,11TD400000584-LZ,Daxlanden - KarlsruheWest rt,220,2.624361705270577,0.0228571428571428,0.1999999999999999,,way/339943620-220,Parallel Circuit - Parallel Circuit - Good Match,True,0.08,0.7,1.137257e-05,3.5,Rappenwört,152261133T,32731290,TRANSNETBW,Daxlanden,KarlsruheWest,,,,,,,600.0,,,132.0,False,,3.249305714285714e-06,True,2576_2577
2578,11T-D4-D7-00004Q,Daxlanden - Kuehmoos ge,400,107.72735736858587,0.0296963761018609,0.2527913809990205,,merged_way/169536831-380+1,Poor Match,True,6.064,51.62,0.0008984956,204.2,Rheingraben,152261133,88916034,TRANSNETBW,Daxlanden,Kuehmoos,,,,,,,2565.0,,,1026.0,False,,4.4000763956905e-06,False,
2579,11T-D4-D7-00002U,Daxlanden - Maximiliansau sw,220,3.2742964076730354,0.0929255948696227,0.9766972699788669,,,,False,0.74785,7.8603,0.0001374761,8.0478365626742,"Period 1: 01.03 -30.10; Period 2 01.11-28.02 German internal tie-line to Amprion, length until x-node",152261133T,276249131,TRANSNETBW,Daxlanden,Maximiliansau,2442.0,2500.0,,,,,,,,550.0,False,,1.7082367283353267e-05,False,
2580,11TD400000586-LR,Daxlanden - Oberwald rt,220,9.781272597322012,0.0348148148148148,0.2474074074074074,,relation/272728-220-a,Fair Match,True,0.47,3.34,6.302035e-05,13.5,Seehof,152261133T,32725957,TRANSNETBW,Daxlanden,Oberwald,,,,,,,,1535.0,1916.0,421.52,False,,4.668174074074074e-06,False,
2581,11TD400000562-LG,Daxlanden - Philippsburg ge,400,19.837993974273257,0.0179723926380368,0.2671779141104294,,relation/272126-380,Parallel Circuit - Comprehensive 1:1 (was: relation/272126-380),True,0.5859,8.71,0.00013823,32.6,,152261133,48057110,TRANSNETBW,Daxlanden,Philippsburg,,,,,,,3000.0,,,1200.0,False,,4.240184049079755e-06,True,2581_2582
2582,11TD400000585-LV,Daxlanden - Philippsburg rt,400,19.837993974273257,0.017920489296636,0.2664220183486238,,relation/5247596-380,Parallel Circuit - Comprehensive 1:1 (was: relation/5247596-380),True,0.586,8.712,0.000138135,32.7,,152261133,48057110,TRANSNETBW,Daxlanden,Philippsburg,,,,,,,3000.0,,,1200.0,False,,4.224311926605505e-06,True,2581_2582
2583,11TD400000552-LL,Daxlanden - RDK7 sw,400,0.6722039391922915,0.0258,0.3014,,,,False,0.0129,0.1507,1.790708e-06,0.5,,152261133,272646943,TRANSNETBW,Daxlanden,RDK7,,,,,,,1200.0,,,480.0,False,,3.581416e-06,False,
2584,11TD400000547-L6,Daxlanden - RDK8 gn,400,0.5781458308160728,0.04,0.32,,,,False,0.02,0.16,2.796018e-06,0.5,,152261133,809941086,TRANSNETBW,Daxlanden,RDK8,,,,,,,,2720.0,3000.0,1200.0,False,,5.592036e-06,False,
2585,11T-D4-D7-00003S,Daxlanden - Weingarten ge,400,18.03766442456641,0.0136024971991504,0.1250207045944392,,merged_way/24864330-1-380+3,Fair Match,True,0.445,4.09,7.140841e-05,32.7145812629016,German intenral tie-line to Amprion,152261133,259561755,TRANSNETBW,Daxlanden,Weingarten,2720.0,3150.0,,,,,,,,1260.0,False,,2.1827701056646955e-06,False,
2586,11TD400000526-LK,Dellmensingen - Laichingen ws,400,17.887019562660505,0.0267553648068669,0.2852875536480686,,way/108388740-380,Fair Match,True,0.6234,6.6472,0.0001010336,23.3,,41389594,26404600,TRANSNETBW,Dellmensingen,Laichingen,,,,,,,,2478.0,2880.0,1152.0,False,,4.33620600858369e-06,False,
2587,11TD400000535-LJ,Dellmensingen - Obermooweiler gn,400,48.84378996781679,0.0300919842312746,0.2525624178712221,,merged_way/31363228-1-380+1,Fair Match,True,2.29,19.22,0.0003413341,76.1,,41389594,31131320,TRANSNETBW,Dellmensingen,Obermooweiler,,,,,,,,2488.0,2565.0,1026.0,False,,4.485336399474376e-06,False,
2588,11TD400000593-LY,Dellmensingen - Rotensohl bl,400,40.3570274290784,0.0281669150521609,0.2763040238450074,,way/31105066-380;merged_way/54902235-380+1,2-Segment Poor Match,True,1.89,18.54,0.0002765858,67.1,,41389594,38325076,TRANSNETBW,Dellmensingen,Rotensohl,,,,,,,,1800.0,2000.0,800.0,False,,4.121994038748137e-06,False,
2590,11TD400000571-LF,Eichstetten - Gurtweil ge,220,50.47578871668424,0.0643153526970954,0.3142461964038727,,relation/3756855-220-a,Parallel Circuit - One-to-One,True,4.65,22.72,0.0002568566,72.3,Hoellental Ost,87653464T,31367937,TRANSNETBW,Eichstetten,Gurtweil,,,,,,,,1092.0,1200.0,264.0,False,,3.5526500691562936e-06,True,2590_2591
2591,11TD400000572-LB,Eichstetten - Gurtweil rt,220,50.47578871668424,0.0643153526970954,0.3142461964038727,,relation/3756855-220-a,Parallel Circuit - Parallel Circuit - Poor Match,True,4.65,22.72,0.0002568566,72.3,Hoellental West,87653464T,31367937,TRANSNETBW,Eichstetten,Gurtweil,,,,,,,,1092.0,1200.0,264.0,False,,3.5526500691562936e-06,True,2590_2591
2592,11TD400000560-LO,Eichstetten - Kuehmoos gn,400,40.39525476106999,0.0299760191846522,0.2568345323741007,,merged_way/169536831-380+1,Parallel Circuit - One-to-One,True,2.5,21.42,0.0003744779,83.4,Dreisam,87653464,88916034,TRANSNETBW,Eichstetten,Kuehmoos,,,,,,,2400.0,,,960.0,False,,4.490142685851318e-06,True,2592_2593
2593,11TD400000573-L7,Eichstetten - Kuehmoos rt,400,40.39525476106999,0.0299760191846522,0.2519184652278177,,merged_way/169536831-380+1,Parallel Circuit - Parallel Circuit - Poor Match,True,2.5,21.01,0.0003779336,83.4,Kander,87653464,88916034,TRANSNETBW,Eichstetten,Kuehmoos,,,,,,,,2508.0,3000.0,1200.0,False,,4.53157793764988e-06,True,2592_2593
2594,11TD400000579-LK,Eichstetten - Weier ge,220,32.14870039157901,0.0299180327868852,0.2291393442622951,,merged_way/144232574-220+2,Parallel Circuit - One-to-One,True,1.46,11.182,0.0002400177,48.8,,87653464T,146962222,TRANSNETBW,Eichstetten,Weier,,,,,,,2500.0,,,550.0,False,,4.918395491803279e-06,True,2594_2595
2595,11TD400000578-LO,Eichstetten - Weier rt,220,32.14870039157901,0.0590163934426229,0.2940573770491803,,relation/3717719-220,Parallel Circuit - Poor Match,True,2.88,14.35,0.000187773,48.8,,87653464T,146962222,TRANSNETBW,Eichstetten,Weier,,,,,,,,1261.0,1496.0,329.12,False,,3.84780737704918e-06,True,2594_2595
2596,11TD400000528-LC,Endersbach - Wendlingen bl,400,10.803841734925479,0.0245911330049261,0.2567980295566502,,merged_way/342455286-1-380+3;merged_way/26281485-380+2,2-Segment Fair Match,True,0.4992,5.213,8.988097e-05,20.3,,48428875,26260052,TRANSNETBW,Endersbach,Wendlingen,,,,,,,,2509.0,3000.0,1200.0,False,,4.427633990147783e-06,False,
2597,11T0-0000-0097-8,Engstlatt - Oberjettingen ws,400,21.171319668331936,0.0251479289940828,0.2650887573964497,,merged_way/87623154-380+2,Parallel Circuit - One-to-One,True,0.85,8.96,0.0001447332,33.8,,42736239,26814283,TRANSNETBW,Engstlatt,Oberjettingen,,,,,,,,2485.0,3000.0,1200.0,False,,4.282047337278107e-06,True,2597_2635
2598,11TD40000A548-L6,Engstlatt - Trossingen rt,400,26.21562962766846,0.0203753351206434,0.2654155495978552,,merged_way/43575375-380+2;way/42389033-380,2-Segment Fair Match,True,0.76,9.9,0.0001597814,37.3,,42736239,35954395,TRANSNETBW,Engstlatt,Trossingen,,,,,,,,2720.0,2880.0,1152.0,False,,4.283683646112601e-06,False,
2599,11TD400000529-L8,GKN2 - Grossgartach sw,400,7.812667992895338,0.0278106508875739,0.257396449704142,,merged_relation/3693986-380-c+1,Fair Match,True,0.47,4.35,7.580664e-05,16.9,,153328698,25557397,TRANSNETBW,GKN2,Grossgartach,,,,,,,,2621.0,3000.0,1200.0,False,,4.485600000000001e-06,False,
2600,11TD400000544-LI,Goldshoefe - Rotensohl gn,400,14.028613577322725,0.0254901960784313,0.2666666666666667,,way/74075920-380,Fair Match,True,0.52,5.44,8.655088e-05,20.4,,42050342,38325076,TRANSNETBW,Goldshoefe,Rotensohl,,,,,,,2000.0,,,800.0,False,,4.242690196078432e-06,False,
2601,11TD400000545-LE,Goldshoefe - Kupferzell gn,400,39.28793397417887,0.0276721014492753,0.251213768115942,,relation/3694017-380,Fair Match,True,1.5275,13.867,0.0002496624,55.2,,42050342,143854536,TRANSNETBW,Goldshoefe,Kupferzell,,,,,,,,2565.0,3000.0,1200.0,False,,4.522869565217392e-06,False,
2602,11T-D2-D4-000014,Grafenrheinfeld - Hoepfingen ge (411),400,60.101382311130834,0.0103860135018175,0.127120477756621,,relation/3694014-380,Poor Match,True,0.96,11.75,0.000210832,92.432,"German internal tie-line to TennetG, length until x-node",108797675,145002769,TRANSNETBW,Grafenrheinfeld,Hoepfingen,,,,,,,3000.0,,,1200.0,False,,2.2809416652241646e-06,False,
2603,11T-D2-D4-000022,Grafenrheinfeld - Stalldorf rt (416),400,33.77196400972698,0.0107459725564393,0.1246900200224104,,relation/3694018-380,Fair Match,True,0.585,6.788,0.000123464,54.439,"German internal tie-line to TennetG, length until x-node",108797675,31653753,TRANSNETBW,Grafenrheinfeld,Stalldorf,3150.0,3150.0,,,,,,,,1260.0,False,,2.2679329157405537e-06,False,
2604,11TD400000527-LG,Grossgartach - Heilbronn rt,400,4.7343554590010966,0.03,0.2714285714285714,,relation/3694015-380-b,Fair Match,True,0.21,1.9,2.990796e-05,7.0,,25557397,1104947187,TRANSNETBW,Grossgartach,Heilbronn,,,,,,,2000.0,,,800.0,False,,4.272565714285714e-06,False,
2605,11TD400000551-LP,Grossgartach - Hueffenhardt bl,400,11.784937905133518,0.0281081081081081,0.2594594594594595,,merged_way/231741801-1-380+2,Fair Match,True,0.52,4.8,8.133584e-05,18.5,,25557397,143903369,TRANSNETBW,Grossgartach,Hueffenhardt,,,,,,,,2610.0,3150.0,1260.0,False,,4.396531891891892e-06,False,
2606,11TD400000524-LS,Grossgartach - Kupferzell ws,400,39.96366118209851,0.0262054507337526,0.2863731656184486,,relation/3694016-380-b,Fair Match,True,1.25,13.66,0.0001901292,47.7,,25557397,143854536,TRANSNETBW,Grossgartach ,Kupferzell,,,,,,,,2099.0,2583.0,1033.2,False,,3.985937106918239e-06,False,
2607,11TD40000A530-L6,Grossgartach - Pulverdingen rt,400,19.164505351208827,0.0255743243243243,0.2657466216216216,,relation/3697399-380-a,Parallel Circuit - One-to-One,True,0.757,7.8661,0.000126355,29.6,,25557397,43688805,TRANSNETBW,Grossgartach  2,Pulverdingen,,,,,,,,2507.0,2880.0,1152.0,False,,4.26875e-06,True,2607_2608
2608,11TD400000525-LO,Grossgartach - Pulverdingen ws,400,19.164505351208827,0.0256756756756756,0.2655405405405405,,relation/3697399-380-c;way/43688806-380;relation/3697399-380-a,Parallel Circuit - Parallel Circuit - 3-Segment Fair Match,True,0.76,7.86,0.0001262606,29.6,,25557397,43688805,TRANSNETBW,Grossgartach ,Pulverdingen,,,,,,,,2500.0,2880.0,1152.0,False,,4.26556081081081e-06,True,2607_2608
2609,11TD400000534-LN,Gruenkraut - Herbertingen rt,400,28.915036994085806,0.0340632603406326,0.308272506082725,,merged_relation/14592471-380-b+1,Fair Match,True,1.4,12.67,0.000153592,41.1,,31131325,25306752,TRANSNETBW,Gruenkraut,Herbertingen,,,,,,,,1722.0,1800.0,720.0,False,,3.737031630170317e-06,False,
2610,11TD40000A536-LJ,Gruenkraut - Obermooweiler bl,400,13.536508137307464,0.0255494505494505,0.2565934065934066,,merged_relation/3883863-380-a+1,Fair Match,True,0.465,4.67,8.2638e-05,18.2,,31131325,31131320,TRANSNETBW,Gruenkraut,Obermooweiler,,,,,,,1800.0,,,720.0,False,,4.540549450549451e-06,False,
2611,11T-D4-D7-00010V,Herbertingen - Tiengen rt,400,72.22902527449742,0.0174577799223394,0.1575177915018173,,merged_relation/3916226-380-c+3;merged_way/240543053-1-380-a+5,Manual Match: Predefined manual match,True,1.975,17.82,0.000202475,113.130077752483,"German internal tie-line to Amprion, length until x-node",25306752,31367940,TRANSNETBW,Herbertingen,Tiengen,,,,,,,1792.0,,,716.8,False,,1.789753918873763e-06,False,
2612,11TD400000543-LM,Hoepfingen - Hueffenhardt ge,400,33.38106781989029,0.0299559471365638,0.2667400881057268,,relation/3989163-380-c,Fair Match,True,1.36,12.11,0.0002042664,45.4,,145002769,143903369,TRANSNETBW,Hoepfingen,Hueffenhardt,,,,,,,,2630.0,3000.0,1200.0,False,,4.499259911894274e-06,False,
2613,11T-D4-D7-00014N,Hoheneck - Pulverdingen ws,400,10.648187976069579,0.0069676941842744,0.0895477734053043,,merged_relation/3926258-380-b+1,Fair Match,True,0.135,1.735,2.720619e-05,19.3751327813275,German internal tie-line to Amprion,25802269,43688805,TRANSNETBW,Hoheneck,Pulverdingen,,,,,,,2880.0,,,1152.0,False,,1.404180828438996e-06,False,
2614,11TD40000A575-L3,Karlsruhe Ost - Oberwald rt,220,1.6152699556365564,0.0684410646387832,0.338403041825095,,relation/3861966-220,Good Match,True,0.18,0.89,1.061858e-05,2.63,,32725958,32725957,TRANSNETBW,Karlsruhe,Oberwald,,,,,,,651.0,,,143.22,False,,4.0374828897338405e-06,False,
2615,11TD400000565-L4,Kuehmoos - Schwoerstadt ge,220,4.573294163260157,0.059375,0.3083333333333333,,relation/3915993-380-b,Parallel Circuit - Simplified Geometry Match (0.83),True,0.57,2.96,3.493451e-05,9.6,,88916034T,88901626,TRANSNETBW,Kuehmoos,Schwoerstadt,,,,,,,,1227.0,1500.0,330.0,False,,3.639011458333334e-06,True,2615_2616
2616,11TD400000557-L1,Kuehmoos - Schwoerstadt gn,220,4.573294163260157,0.05878125,0.30571875,,relation/3915993-380-c,Parallel Circuit - Simplified Geometry Match (0.83),True,0.5643,2.9349,3.565708e-05,9.6,,88916034T,88901626,TRANSNETBW,Kuehmoos,Schwoerstadt,,,,,,,,1227.0,1500.0,330.0,False,,3.7142791666666664e-06,True,2615_2616
2617,11T-D4-D7-00012R,Kuehmoos - Tiengen gr,220,22.712680329217076,0.020689541915515,0.1090060939727883,,relation/3916522-380-a,Simplified Geometry Match (1.06),True,0.67,3.53,8.136e-05,32.3835106033724,"German internal tie-line to Amprion, length until x-node",88916034T,31367940T,TRANSNETBW,Kuehmoos,Tiengen,,,,,,,1290.0,,,283.8,False,,2.5123897466362777e-06,False,
2618,11TD400000605-LS,Kupferzell - Stalldorf rot,400,30.840876185815333,0.0212735042735042,0.2433547008547008,,relation/14514288-380,Fair Match,True,0.9956,11.389,0.0002178695,46.8,,143854536,31653753,TRANSNETBW,Kupferzell,Stalldorf,,,,,,,3000.0,,,1200.0,False,,4.655331196581197e-06,False,
2619,11T0-0000-0099-2,Marbach - Pulverdingen gn,220,14.044507378410044,0.0309510410804727,0.2751828925154755,,merged_way/224460993-1-220+3;way/189568397-1-220,2-Segment Good Match,True,0.55,4.89,7.4644e-05,17.77,,97825259,43688805T,TRANSNETBW,Marbach,Pulverdingen,,,,,,,,1274.0,1500.0,330.0,False,,4.200562746201463e-06,False,
